"","DataZone","A Road","B Road","Local Access Road","Local Road","Minor Road","Motorway","Restricted Local Access Road","Secondary Access Road"
"5424","S01011929",657.13,0,0,1429.5,117.47,0,209.04,0
"5425","S01011930",0,0,0,710.91,277.14,0,6.49,0
"5426","S01011931",321.65,0,506.26,3188.37,387.17,0,186.5,0
"5427","S01011932",128.94,0,0,1087.93,47.83,0,0,0
"5428","S01011933",709.8,0,0,1191.3,299.01,0,110.11,56.23
"5429","S01011934",5.02,0,79.1,2743.48,0,0,87.93,0
"5430","S01011935",622.26,0,45.75,1965.53,342.39,0,146.44,0
"5431","S01011936",412.75,0,33.4,1691.2,120.13,0,68.48,75.2
"5432","S01011937",584.06,0,0,896.39,46.49,0,42.58,29.08
"5433","S01011938",1047.05,0,0,1269.19,426.26,0,191.84,89.46
"5434","S01011939",0,0,0,968.76,515.99,0,0.89,92.38
"5435","S01011940",0,0,0,173.78,726.97,0,0,0
"5436","S01011941",336.19,0,719.74,1007.62,446.81,0,48.52,0
"5437","S01011942",332.69,0,36.91,1905.13,493.74,0,190.64,38.6
"5438","S01011943",531.8,0,0,1317.73,1156.47,0,394.02,0
"5439","S01011944",6205.1,0,0,5141.72,1577.8,1545.48,3652.58,0
"5440","S01011945",0,0,0,3888.13,2311.19,0,3252.02,0
"5441","S01011946",913.99,0,111.18,2685.01,722.5,0,1013.88,0
"5442","S01011947",86.84,0,0,3044.22,0,0,0.97,0
"5443","S01011948",2070.42,0,0,2762.53,82.31,0,653.58,0
"5444","S01011949",0,0,0,5541.99,53.46,0,88.84,49
"5445","S01011950",0,0,0,2568.65,571.64,0,47.48,0
"5446","S01011951",685.22,0,0,1941.3,662.3,0,80.71,0
"5447","S01011952",0,0,0,1724.39,0,0,296.77,0
"5448","S01011953",1568.92,0,177.8,4629.72,4933.31,0,3602.27,0
"5449","S01011954",0,0,0,2194.7,11.87,0,0,0
"5450","S01011955",584.1,0,0,3362.91,0,0,518.83,0
"5451","S01011956",408.55,0,0,4887.26,2981.76,0,3693.8,95.63
"5452","S01011957",6181.79,0,0,6296.98,21828.61,0,15542.02,0
"5453","S01011958",6246.59,5925.34,245.26,5481.64,36670.04,0,38661.88,0
"5454","S01011959",9829.2,0,174.06,12894.32,15389.26,0,20740.84,0
"5455","S01011960",5100.74,2951.88,0,3648.39,14665.88,0,20656.43,0
"5456","S01011961",362.38,764.96,0,2303.52,21.51,0,580.58,0
"5457","S01011962",3414.74,0,933.82,4991.91,12048.54,0,16381.25,0
"5458","S01011963",0,0,0,1965.76,246.19,0,204.3,0
"5459","S01011964",1977.7,0,1040,4171.45,13914.76,0,9761.11,45.63
"5460","S01011965",0,0,586.57,3053.49,2375.87,0,390.79,201.41
"5461","S01011966",560.09,0,1902.82,2399.28,8948.03,0,8832.78,0
"5462","S01011967",5296.38,6306.04,2203.3,6687.6,33122.18,0,34166.92,58.72
"5463","S01011968",967.96,0,0,2437.39,1332.65,0,102.28,87.69
"5464","S01011969",2604.64,613.23,0.98,2506.2,4435.14,0,3242.91,59.74
"5465","S01011970",84,224.99,0,2101.13,348.88,0,43.04,0
"5466","S01011971",1133.29,0,0,2267.21,2795.02,0,2553.67,0
"5467","S01011972",21660.56,0,7699.69,8240.35,59193.95,0,42769.86,105.43
"5468","S01011973",4735.82,2890.34,0,2080.08,13087.29,0,11864.6,40.9
"5469","S01011974",8513.59,674.95,0,3368.44,8592.85,0,12078.69,0
"5470","S01011975",2668.02,1784.11,646.43,3747.85,11452.24,0,11717.39,0
"5471","S01011976",0,406.46,0,3163.2,1880.27,0,526.38,0
"5472","S01011977",2097.2,8992.39,1544.44,11888.86,23603.29,0,31148.41,0
"5473","S01011978",0,376.7,0,2607.78,470.38,0,115.29,208.06
"5474","S01011979",15464.74,5998.74,1235.06,9655.84,9510.46,0,27026.06,0
"5475","S01011980",5654.77,0,801.85,1581.63,26020.16,0,24050.97,0
"5476","S01011981",38399.76,13688.6,22.51,13189.73,18882.26,0,184106.64,0
"5477","S01011982",45130.02,1910.72,463.09,47339.45,29018.74,0,105750.57,0
"5478","S01011983",13651.21,22673.58,0,6702.27,9628.03,0,53013.7,81.29
"5479","S01011984",59.74,0,0,1989.68,506.09,0,213.52,0
"5480","S01011985",2168.49,0,0,2471.44,171.39,0,1866.22,0
"5481","S01011986",103.22,0,0,939.68,898.06,0,1095.88,0
"5482","S01011987",894.53,0,0,2798.88,459.64,0,542.04,0
"5483","S01011988",1015.55,43.26,0,2696.11,169.74,0,1690.47,57.82
"5484","S01011989",216.02,63.32,0,3793.75,0,0,940.26,18.7
"5485","S01011990",1207.45,3.54,247.36,4523.31,965.54,0,339.66,0
"5486","S01011991",1101.37,0,0,1774.3,127.2,0,232.33,109.65
"5487","S01011992",79.55,0,50.38,5876.74,437.95,0,491.95,0
"5488","S01011993",1101.36,327.28,0,1826.46,302.29,0,42.1,0
"5489","S01011994",804.08,0,0,3876.09,1386.5,0,1772.36,0
"5490","S01011995",9155.11,11520.58,863.84,5825.23,33697.83,0,36236.95,37.03
"5491","S01011996",0,851.28,0,1028.61,1419.76,0,856.69,101.29
"5492","S01011997",0,906.27,0,1923.18,788.81,0,461.02,0
"5493","S01011998",0,479.97,0,1938.26,658.49,0,2879.11,60.26
"5494","S01011999",8536.46,2566.04,161.95,15676.77,14123.16,0,18460.51,114.22
"5495","S01012000",0,498.98,0,1828.89,37.13,0,379.42,0
"5496","S01012001",0,685.79,0,1562.16,938.59,0,159.86,30.07
"5497","S01012002",0,0,11.54,2041.74,918.76,0,340.14,0
"5498","S01012003",1047.18,0,90.91,795.42,598.93,0,705.96,0
"5499","S01012004",1755.46,4623.57,1272.2,5374.13,481.54,0,4145.14,0
"5500","S01012005",0,10.82,0,4586.39,0,0,375.56,0
"5501","S01012006",2991.36,13098.12,3146.08,9274.34,55716.04,0,74037.32,0
"5502","S01012007",9278.63,1910.87,0,11983.64,4733.4,0,15221.86,54.77
"5503","S01012008",29112.25,5010.65,1092.45,6258.88,7414.66,0,160387.25,0
"5504","S01012009",12579.89,5443.38,507.7,5916.15,10516.1,0,40550.39,0
"5505","S01012010",1905.92,0,361.38,7987.97,1640.47,0,2239.71,80.47
"5506","S01012011",571.51,0,0,4257.25,1672.45,0,1165.59,0
"5507","S01012012",9066.1,0,148.35,3790.2,8065.6,0,19450.8,0
"5508","S01012013",11592.17,8798.9,709.38,10433.48,31402.94,0,125646.04,76.36
"5509","S01012014",1835.43,425.42,224.05,1671.58,1375.85,0,2329.46,36.75
"5510","S01012015",8472.75,0,499.8,4952.43,0,0,41111.29,0
"5511","S01012016",28221.26,60640.4,206.64,9908,33142.54,0,194529.27,426.59
"5512","S01012017",17235.37,13745.52,868.44,5525.32,78049.32,0,238478.59,0
"5513","S01012018",25988.18,8497.52,14662.42,4587.16,50450.63,0,161925.61,123.29
"5514","S01012019",0,309.37,0,1856.28,846.99,0,0,0
"5515","S01012020",0,260.11,0,2316.62,447.29,0,18.33,0
"5516","S01012021",0,764.85,0,1887.75,3.62,0,294.21,0
"5517","S01012022",0,0,0,2249.1,284.97,0,215.38,0
"5518","S01012023",8959.72,2676.84,1623.69,560.51,34267.33,0,21058.25,37.6
"5519","S01012024",571.87,1226.4,94.02,2151.18,292.35,0,217.29,0
"5520","S01012025",0,983.35,0,1812.76,770.97,0,179.8,0
"5521","S01012026",0,0,0,1788.1,902.36,0,435.34,0
"5522","S01012027",3725.84,13401.87,2035.98,4265.28,27700.94,0,17246.56,182.7
"5523","S01012028",1369.78,1415.51,0,3560.15,408.15,0,108.19,0
"5524","S01012029",17880.48,6786.57,1174.34,18161.84,17396.14,13750.97,30811.64,0
"5525","S01012030",12019.56,12808.44,0,11287.48,32956.24,4172.72,50239.04,0.62
"5526","S01012031",185.66,0,0,2406.52,236.2,0,910.4,0
"5527","S01012032",4240.6,2543.15,1402.36,2352.53,24081.31,0,14518.44,0
"5528","S01012033",0,0,0,2405.88,483.84,0,0,150.33
"5529","S01012034",0,0,0,1711.56,1034.17,0,150.38,0
"5530","S01012035",0,0,0,2287.03,1120.19,0,292.17,122.16
"5531","S01012036",127.96,0,0,2219.14,798.83,0,239.26,89.16
"5532","S01012037",0,1241.93,0,2799.37,0,0,714.83,0
"5533","S01012038",0,53.13,0,3512.69,683.34,0,442.5,0
"5534","S01012039",0,0,0,2814.83,310.08,0,14.77,82.54
"5535","S01012040",0,167.15,0,1832.59,456.47,0,372.15,0
"5536","S01012041",0,18.67,0,1691.56,359.15,0,150.84,0
"5537","S01012042",0,43.51,0,1900.09,927.19,0,40.64,0
"5538","S01012043",223.76,782.62,0,2096.89,35.43,0,228.77,0
"5539","S01012044",0,639.53,0,2321.65,56.82,0,0,0
"5540","S01012045",0,637.5,0,2240.73,54.78,0,0,107.28
"5541","S01012046",0,366.58,0,1454.06,258.8,0,36.36,169.45
"5542","S01012047",0,364.89,0,1941.81,380.09,0,114.9,0
"5543","S01012048",712.47,272.32,0,3796.32,0,0,180.2,41.12
"5544","S01012049",0,235.37,123.06,1553.81,162.35,0,0,174.25
"5545","S01012050",0,0,0,2598.65,0,0,56.27,0
"5546","S01012051",1148.53,303.5,0,2973.26,57.46,0,1449.93,0
"5547","S01012052",0,300.88,0,2307.02,891.71,0,0,0
"5548","S01012053",0,0,0,2370.96,16.46,0,0,0
"5549","S01012054",0,0,0,1830.54,0,0,0,41.14
"5550","S01012055",0,0,0,2975.47,0,0,0,0
"5551","S01012056",0,0,0,3255.03,779.36,0,47.79,0
"5552","S01012057",0,0,0,2050.51,751.94,0,0,0
"5553","S01012058",0,145.81,0,1718.03,1153.1,0,2036.4,43.75
"5554","S01012059",0,0,0,2793.98,87.03,0,49.42,164.57
"5555","S01012060",0,323.33,0,2406.99,167.69,0,0,117.46
"5556","S01012061",0,1199.02,0,2011.84,388.88,0,248.9,783.34
"5557","S01012062",4814.06,0,0,7303.15,1559.81,0,1973.54,84.59
"5558","S01012063",0,0,0,1496.57,244.28,0,0,0
"5559","S01012064",0,0,0,1757.51,336.36,0,0,17.11
"5560","S01012065",0,0,0,2578.22,99.96,0,0,32.27
"5561","S01012066",0,0,0,1994.49,0.74,0,0,0
"5562","S01012067",0,0,0,1731.88,383.1,0,0,0
"5563","S01012068",0,0,0,2693.32,665.92,0,200.24,0
"5564","S01012069",0,630.31,0,1766.84,1443.94,0,1476.61,0
"5565","S01012070",0,394.11,0,1465.25,407.82,0,10.38,0
"5566","S01012071",293.68,308.31,0,1254.12,688.95,0,0,85.09
"5567","S01012072",575.49,287,0,1852.37,258.98,0,1385.01,0
"5568","S01012073",991.85,0,0,2487.94,0,0,282.15,0
"5569","S01012074",0,124.74,0,2602.01,22.94,0,0,0
"5570","S01012075",0,0,0,2124.76,0,0,0,0
"5571","S01012076",0,0,0,1900.92,123.35,0,40.79,92.95
"5572","S01012077",0,0,0,1992.03,0,0,0,0
"5573","S01012078",89.93,163.87,0,2587.33,0,0,193.18,0
"5574","S01012079",0,0,0,2606.78,436.35,0,0,101.7
"5575","S01012080",0,0,0,2639.11,53.54,0,43.24,0
"5576","S01012081",0,0,0,2017.52,313.12,0,0,0
"5577","S01012082",0,0,0,1283.71,199.86,0,0.32,70.39
"5578","S01012083",0,0,0,2563.24,467.65,0,163.07,0
"5579","S01012084",0,0,0,1750.65,198.09,0,0,0
"5580","S01012085",0,0,0,1857.1,469.31,0,233.38,0
"5581","S01012086",0,0,0,2890.24,1089.11,0,47.21,134.92
"5582","S01012087",0,0,0,2450,839.42,0,137.32,3.14
"5583","S01012088",0,588.42,0,1559.02,627.62,0,117.03,53.52
"5584","S01012089",0,0,0,2570.1,905.47,0,1181.82,0
"5585","S01012090",0,87.14,0,3555.12,0,0,0,11.6
"5586","S01012091",0,0,0,1592.24,297.31,0,0,649.54
"5587","S01012092",0,0,0,1333.95,0,0,0,383.56
"5588","S01012093",0,204.36,0,1236.02,360.71,0,0,101.38
"5589","S01012094",0,579.41,0,2402.16,502.1,0,378.91,161.73
"5590","S01012095",0,226.39,0,2725.25,261.95,0,260.8,138.23
"5591","S01012096",0,0,0,2253.41,0,0,0,50.89
"5592","S01012097",0,0,0,1884.59,0,0,0,139.01
"5593","S01012098",0,0,0,2454.57,509.34,0,0,0
"5594","S01012099",0,0,0,2557.88,532.82,0,0,0
"5595","S01012100",0,15.7,0,4562.28,826.09,0,117.41,0.72
"5596","S01012101",0,383.78,0,2891.88,538.82,0,22.11,0
"5597","S01012102",0,0,0,2169.52,280.98,0,55.57,70.2
"5598","S01012103",0,0,0,2537.04,224.04,0,0,0
"5599","S01012104",0,346.69,0,2884.96,543.62,0,128.76,0
"5600","S01012105",0,274.57,0,2550.55,1500.64,0,589.78,159.72
"5601","S01012106",0,0,8.45,2707.01,448.98,0,75.55,0
"5602","S01012107",0,626.31,1445.22,3321.71,409.31,0,994.62,73.62
"5603","S01012108",0,245.69,0,1305.54,23.15,0,40,53.04
"5604","S01012109",0,58.31,0,1888.23,23.34,0,0,75.23
"5605","S01012110",0,428.29,0,855.86,665.29,0,0,0
"5606","S01012111",0,0,0,1675.43,274.69,0,0,20.55
"5607","S01012112",0,0,0,1666.21,413.44,0,0,0
"5608","S01012113",0,0,0,2814.24,549.97,0,0,0
"5609","S01012114",0,366.46,0,3169.4,0,0,536.74,4.26
"5610","S01012115",0,0,0,1569.26,122.24,0,0,59.05
"5611","S01012116",262.72,0,0,1407.6,210.58,0,155.77,307.53
"5612","S01012117",299.23,0,0,3890.78,107,0,847.87,0
"5613","S01012118",82.22,297.11,0,1825.38,0,0,86.31,82.41
"5614","S01012119",0,0,0,2316.06,0,0,318.03,345.63
"5615","S01012120",432.06,0,0,2654.07,1131.43,0,4542.03,0
"5616","S01012121",795.21,0,0,4280.62,0,0,74.78,59.14
"5617","S01012122",0,0,0,2618.73,484.31,0,68.37,0
"5618","S01012123",6.79,0,0,1724.16,0,0,51.14,47.19
"5619","S01012124",0,0,0,975.7,7.78,0,0,0
"5620","S01012125",0,0,0,768.98,597.11,0,0,78.58
"5621","S01012126",836.9,0,0,2010.6,5.41,0,123.5,0
"5622","S01012127",303.25,0,490.05,3493.2,1908.93,0,328.91,0
"5623","S01012128",119.03,19.35,0,774.38,14.43,0,187.39,0
"5624","S01012129",0,462.67,0,686.29,306.42,0,197.17,128.73
"5625","S01012130",358.29,1.27,0,2194.8,248.74,0,256.57,0
"5626","S01012131",585.47,129.44,0,1179.39,762.3,0,195.41,216.05
"5627","S01012132",0,0,0,681.84,469.02,0,0.75,0
"5628","S01012133",0,0,0,1610.8,0,0,62.03,0
"5629","S01012134",437.89,0,0,2039.3,42.79,0,409.18,83.46
"5630","S01012135",0,0,0,813.29,413.71,0,0,4.68
"5631","S01012136",0,0,0,672.2,0,0,0,0
"5632","S01012137",308.34,0,0,2002.89,116.67,0,210.66,0
"5633","S01012138",419.81,0,0,1624.57,525.49,0,63.51,46.44
"5634","S01012139",0,0,0,2354.75,56.14,0,308.88,0
"5635","S01012140",526.77,0,0,1720.71,1272.82,0,378.5,42.77
"5636","S01012141",175.45,0,0,2518.26,330.59,0,89.18,39.39
"5637","S01012142",536.6,0,0,2839.23,50.12,0,0,0
"5638","S01012143",629.83,0,0,3129.72,0.91,0,24.72,201.73
"5639","S01012144",0.78,0,0,2729.48,21,0,0,267.6
"5640","S01012145",43.71,0,0,2607.26,387.71,0,0,0
"5641","S01012146",141.67,0,0,1316.47,1011.2,0,337.68,77.94
"5642","S01012147",0,0,0,1197.34,573.72,0,0,85.92
"5643","S01012148",0,0,0,1007.86,419,0,0,0
"5644","S01012149",914.62,0,0,2867.56,0,418.59,945.14,0
"5645","S01012150",0,0,0,1886.92,321.4,0,96.68,44.72
"5646","S01012151",0,0,0,1592.97,437.59,0,0,0
"5647","S01012152",224.45,0,0,1218.69,0,595.89,0,65.25
"5648","S01012153",2424.29,0,0,4929.28,472.53,0,1527.89,82.06
"5649","S01012154",451.66,1.38,0,1179.38,263.23,0,0.06,0
"5650","S01012155",914.85,2.07,0,2445.71,391.55,0,287.57,0
"5651","S01012156",74.18,0,0,2959.29,364.19,0,294.27,0
"5652","S01012157",0,0,0,2454.79,0,0,0,0
"5653","S01012158",1223.25,0,0,5944.72,5261.94,2662.53,6721.44,211.27
"5654","S01012159",12.89,0,0,1769.11,0,551.2,662.53,74.76
"5655","S01012160",0,0,0,1694.16,0,0,83.09,0
"5656","S01012161",318.87,3.75,0,924.02,0,0,73.21,0
"5657","S01012162",429.21,0,0,2650.73,0,0,4370.24,42.43
"5658","S01012163",269.58,0,294.06,1635.77,7.14,0,0,261.49
"5659","S01012164",0,0,0,2874.59,0,0,0,0
"5660","S01012165",70.46,0,0,2322.81,0,0,0,73.88
"5661","S01012166",242.87,0,0,877.51,0,0,0,0
"5662","S01012167",173.58,0,0,1632.06,0,0,673.67,0
"5663","S01012168",13.65,391.33,0,1956.35,283.97,0,0,4.98
"5664","S01012169",9.12,557.42,0,2315.46,91.89,0,45.22,446.53
"5665","S01012170",0,289.75,0,2432.56,0,0,0,0
"5666","S01012171",0,0,0,965.67,552.03,372.67,20.15,0
"5667","S01012172",0,67.05,0,530.95,87.56,0,0.16,0
"5668","S01012173",558.57,86.14,121.13,2185.7,515.23,1158.65,300.82,0
"5669","S01012174",0,0,0,2216.61,232.54,0,174.49,0
"5670","S01012175",0,0,0,2335.12,416.83,81.62,0,0
"5671","S01012176",127.47,0,0,2224.43,0,391.97,0,0
"5672","S01012177",235.88,0,0,1162.94,67.83,0,0,22.59
"5673","S01012178",0,0,0,1211.6,382.46,0,3.56,38.72
"5674","S01012179",658.97,65.21,0,1519.02,117.86,0,0,36.07
"5675","S01012180",0,375.48,0,1396.33,0,0,231.49,0
"5676","S01012181",1130.68,4.46,0,1579.12,0,0,0,163.56
"5677","S01012182",4256.36,0,294.95,23061.21,10893.59,4840.48,14029.53,161.94
"5678","S01012183",419.34,0,0,2431.33,652.09,0,360.44,0
"5679","S01012184",234.85,0,0.26,1472.03,7.25,0,0,0
"5680","S01012185",419.96,0,0,840.28,0,0,5.4,0
"5681","S01012186",45.22,0,0,1843.29,0,0,164.57,145.99
"5682","S01012187",838.87,0,0,3146.32,0,0,754.9,0
"5683","S01012188",2363.51,0,89.7,2888.1,415.94,0,2430.18,0
"5684","S01012189",0,0,0,1732.1,0,0,0,0
"5685","S01012190",0,0,0,1648.47,0,0,0,0
"5686","S01012191",0,0,0,3767.83,324.47,0,108.5,319.19
"5687","S01012192",0,0,0,1760.79,0,0,0,0
"5688","S01012193",0,0,0,1483.43,0,0,0,0
"5689","S01012194",0,0,0,1410.87,0,0,0,0
"5690","S01012195",0,0,0,2809.91,319.42,0,0,0
"5691","S01012196",0,0,0,1901.56,303.2,0,0,0
"5692","S01012197",0,0,0,1422.72,0,0,0,0
"5693","S01012198",1339.48,0,0,3232.02,1429.87,0,1401.44,0
"5694","S01012199",289.31,0,0,1476.38,212.83,0,77.12,0
"5695","S01012200",0,0,0,1625.64,0,0,0,0
"5696","S01012201",0,0,0,1544.8,0,0,0,0
"5697","S01012202",0,0,0,1372.12,873.16,0,1.67,38.71
"5698","S01012203",416.78,0,0,3117.16,0,0,560.31,0
"5699","S01012204",0,0,0,2840.57,0,0,0,0
"5700","S01012205",0,0,0,3000.14,554.43,32.36,42.87,0
"5701","S01012206",0,0,0,1569.19,0,420.37,104.56,0
"5702","S01012207",0,0,0,1843.86,0,165.49,477.65,0
"5703","S01012208",0,0,0,2075.58,0,0,8.07,0
"5704","S01012209",0,0,0,1343.03,0,0,0,0
"5705","S01012210",0,0,0,1811.84,0,0,0,0
"5706","S01012211",794.49,49.99,0,2958.84,293.52,0,766,0
"5707","S01012212",0,244.62,0,2076.45,0,0,0,0
"5708","S01012213",0,64.93,0,2245.29,75.4,759.99,0,78.71
"5709","S01012214",190.51,95.66,0,1807.64,1098.46,0,2.61,0
"5710","S01012215",0,0,0,1588.87,394.59,170.43,0,0
"5711","S01012216",800.48,0,42.39,2176.81,198.96,0,364.98,0
"5712","S01012217",222.73,0,0,692.33,0,0,0,116.62
"5713","S01012218",111.64,0,0,867.65,290.48,0,109.66,40.44
"5714","S01012219",192.98,0,0,2537.08,527.59,0,0,123.55
"5715","S01012220",1037.64,0,0,1434.98,0,0,0,2.7
"5716","S01012221",133.65,0,0,2125.37,747.45,0,513.2,0
"5717","S01012222",0,0,0,1990.32,680.47,0,399.53,0
"5718","S01012223",0,0,0,1384.74,194.66,0,269.5,51.9
"5719","S01012224",0,0,185.3,1348.9,879.51,0,683.72,15.1
"5720","S01012225",5.53,0,0,2117.53,702.39,0,0,0
"5721","S01012226",0,0,0,1039.07,413.45,0,0,0
"5722","S01012227",0,0,0,1045.45,1194.78,0,0,0
"5723","S01012228",0,0,0,1241.55,266.81,0,61.49,0
"5724","S01012229",0,0,0,2006.73,713.36,0,0,0
"5725","S01012230",0,0,0,2957.46,407.62,0,54.44,0
"5726","S01012231",0,0,0,2455.36,996.36,0,0,0
"5727","S01012232",0,0,0,2778.11,54.5,0,0,0
"5728","S01012233",0,729.04,0,3568.72,0,0,0,0
"5729","S01012234",0,503.84,0,4371.63,0,0,81.85,0
"5730","S01012235",0,603.47,0,1957.59,829.63,0,0,0
"5731","S01012236",0,228.66,0,1770.63,727.95,0,535.29,46.48
"5732","S01012237",248.99,0,0,3508.68,1587,0,792.14,0
"5733","S01012238",418.29,0,0,1626.54,0,0,189.23,69.45
"5734","S01012239",234.74,216.11,0,1558.52,18.32,0,60.82,0
"5735","S01012240",547.02,494.06,0,2452.48,415.28,0,539.66,0
"5736","S01012241",71.34,0,0,2081.99,1073.5,0,91.88,0
"5737","S01012242",0,0,0,3309.6,630.41,0,298.25,112.99
"5738","S01012243",718.81,0,0,2192.18,9043.69,0,2504.72,0
"5739","S01012244",12992.39,3538.66,335.99,5774.34,18515.04,0,52884.5,0
"5740","S01012245",282.56,485.09,0,2673.69,1042.51,0,473.17,0
"5741","S01012246",881.89,304.94,0,3798.09,726.27,0,68.4,0
"5742","S01012247",17059.32,0,0,3931.9,14803.01,0,60162.34,57.42
"5743","S01012248",28345.77,7903.82,0,2582.07,10497.88,0,42355.1,0
"5744","S01012249",26359.7,11029.95,2503.2,8197.69,44200.39,0,108238.02,0
"5745","S01012250",15516.55,4566.62,502.21,5606.63,34628.56,0,85032.86,0
"5746","S01012251",0,0,116.26,2343.74,531.47,0,1552.43,64.48
"5747","S01012252",959.77,0,0,1505.26,0,0,542.53,0
"5748","S01012253",705.61,157.72,193.21,1904.15,265.78,0,252.4,0
"5749","S01012254",0,0,0,1692.45,836.08,0,0,0
"5750","S01012255",2256.48,228.66,169.99,4233.12,104.78,0,1898.22,0
"5751","S01012256",0,716.13,0,4108.41,0,0,604.22,0
"5752","S01012257",0,139.9,39.8,3103.45,475.28,0,356.12,38.88
"5753","S01012258",0,0,0,3267.74,839.56,0,681.16,0
"5754","S01012259",0,338.01,0,2862.77,1219.27,0,578.54,267.69
"5755","S01012260",0,316.73,0,2122.7,1756.22,0,262.5,0
"5756","S01012261",0,250.78,0,3656.33,104.21,0,52.73,105.56
"5757","S01012262",19593.83,27390.67,15136.95,3160.22,20454.39,0,163489.39,0
"5758","S01012263",1354.12,0,0,1570.69,504.58,0,395.72,99.45
"5759","S01012264",197.91,2607.68,0,976.04,0,0,222.77,0
"5760","S01012265",5.52,0,0,2127.6,0,0,286.39,88.54
"5761","S01012266",8.91,456.1,0,3287.78,0,0,316.17,60.66
"5762","S01012267",1034.98,41.51,0,3343.07,0,0,1062.05,0
"5763","S01012268",15001.01,16764.54,0,15411.32,21316.46,0,30155.83,158.24
"5764","S01012269",968.45,338.7,0,3989.86,414.57,0,439.61,80.22
"5765","S01012270",919.4,47.14,77.12,2304.55,0,0,110.45,47.99
"5766","S01012271",25853.63,25510.79,1377.52,10920.72,50380.06,0,78280.85,199.01
"5767","S01012272",1229.67,410.12,0,1111.79,2176.67,0,280.08,0
"5768","S01012273",5975.61,5177.1,0,7976.82,7032.37,0,12073.1,52.38
"5769","S01012274",301.55,716.88,0,4442.91,0,0,180.32,111.61
"5770","S01012275",1404.27,13.95,62.18,2145.56,806.42,0,71.08,0
"5771","S01012276",641.62,0,0,2850.44,1014.67,0,343.26,0
"5772","S01012277",1859.12,0,0,2646.61,145.29,0,841.56,0
"5773","S01012278",0,0,12.98,1340.75,1423,0,475.03,0
"5774","S01012279",0,0,0,1828.27,179.12,0,0,199.06
"5775","S01012280",0,0,0,2627.59,0,0,0,65.36
"5776","S01012281",0,0,0,1273.32,283.3,0,174.07,0
"5777","S01012282",3342.33,0,211.1,7354.25,5534.35,0,3001.37,51.57
"5778","S01012283",732.36,0,0,2685.48,244.47,0,683.03,0
"5779","S01012284",434.19,0,0,1827.07,1870.25,0,241.6,207.32
"5780","S01012285",288.96,986.99,0,2842.08,0,0,415.44,42.68
"5781","S01012286",0,432.77,0,2724.89,735.43,0,334.99,0
"5782","S01012287",0,691.67,0,1909.54,2.01,0,0,0
"5783","S01012288",0,300.13,0,1731.23,0,0,0,0
"5784","S01012289",1062.65,3520.54,5.42,4368.54,3411.89,0,3054.27,0
"5785","S01012290",216.96,1241.57,0,2071.93,523.72,0,41.54,0
"5786","S01012291",55.76,882.61,165.48,2612.8,473.13,0,1078.16,0
"5787","S01012292",174.8,2466.6,38.17,3278.2,499.79,0,820.48,0
"5788","S01012293",625.37,0,0,1566.6,493.14,0,63.11,0
"5789","S01012294",0,0,0,1838.77,623.17,0,0,0
"5790","S01012295",1509.87,161.75,196.49,3928.8,1083,0,10.93,0
"5791","S01012296",481.48,0,0,2824.06,535.34,0,147.64,0
"5792","S01012297",19015.67,7030.07,69.39,15045.21,47966.25,0,26989.41,0
"5793","S01012298",708.77,588.88,0,3530.49,15.48,0,655.64,0
"5794","S01012299",17989.27,2399.25,0,10521.61,21260.66,0,105868.7,0
"5795","S01012300",1717.44,0,0,1503.65,662.87,0,841.14,0
"5796","S01012301",14058.83,18914.17,0,9765.35,58305.59,0,28425.06,522.99
"5797","S01012302",3840.3,18383.42,0,7801.03,51773.02,0,142248.43,0
"5798","S01012303",28333.44,15704.49,2243.18,6443.73,43725.29,0,55416.28,87.88
"5799","S01012304",13227.89,7438.19,0,6507.47,37160.9,0,10457.09,211.55
"5800","S01012305",2158.46,0,0,3283.86,494.11,0,745.15,0
"5801","S01012306",373.07,0,0,1616.34,395.59,0,695.65,55.53
"5802","S01012307",1208.26,0,0,1491.18,12.1,0,344.58,0
"5803","S01012308",382.83,0,0,2499.95,108.23,0,355.88,60.46
"5804","S01012309",0,629.54,0,1165.9,1119.11,0,462.31,64.02
"5805","S01012310",15121.28,10942.05,0,12242.71,41567.6,0,26826.82,70.58
"5806","S01012311",1190.34,675.69,0,2174.16,178.31,0,1230,0
"5807","S01012312",21098.35,12457.6,300.64,13385.1,27559.37,0,35674.35,0
"5808","S01012313",14107.12,0,95.22,8659.69,28083.3,0,31841.6,0
"5809","S01012314",0,0,0,2447.41,0,0,0,162.63
"5810","S01012315",0,1370.04,41.54,2834.1,36.91,0,192.88,74.43
"5811","S01012316",0,432.52,60.76,1670.01,233.33,0,0,287.34
